timestamp,rule.id,rule.level,rule.groups,agent.name,agent.ip,decoder.name,full_log,syscheck.path,syscheck.event,syscheck.md5_after,scenario,label
2026-06-22T06:02:39.827+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:02:38.812745+00:00 wazuh-manager sshd[3221]: Invalid user jellyfin from 45.153.34.112 port 58070,,,,ddos,0
2026-06-22T06:02:39.828+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:02:38.977263+00:00 wazuh-manager sshd[3221]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:02:41.830+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:02:41.011186+00:00 wazuh-manager sshd[3221]: Failed password for invalid user jellyfin from 45.153.34.112 port 58070 ssh2,,,,ddos,0
2026-06-22T06:02:43.832+0000,5551,10,"['pam', 'syslog', 'authentication_failures']",wazuh-manager,,pam,2026-06-22T06:02:42.409726+00:00 wazuh-manager sshd[3223]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112  user=root,,,,ddos,0
2026-06-22T06:02:45.834+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:02:45.665347+00:00 wazuh-manager sshd[3225]: Invalid user private from 45.153.34.112 port 48348,,,,ddos,0
2026-06-22T06:02:45.834+0000,5760,5,"['syslog', 'sshd', 'authentication_failed']",wazuh-manager,,sshd,2026-06-22T06:02:44.659355+00:00 wazuh-manager sshd[3223]: Failed password for root from 45.153.34.112 port 58080 ssh2,,,,ddos,0
2026-06-22T06:02:45.834+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:02:45.827971+00:00 wazuh-manager sshd[3225]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:02:47.835+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:02:47.821864+00:00 wazuh-manager sshd[3225]: Failed password for invalid user private from 45.153.34.112 port 48348 ssh2,,,,ddos,0
2026-06-22T06:02:49.837+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:02:49.293631+00:00 wazuh-manager sshd[3227]: Invalid user newuser from 45.153.34.112 port 48362,,,,ddos,0
2026-06-22T06:02:49.837+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:02:49.460559+00:00 wazuh-manager sshd[3227]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:02:51.839+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:02:51.338739+00:00 wazuh-manager sshd[3227]: Failed password for invalid user newuser from 45.153.34.112 port 48362 ssh2,,,,ddos,0
2026-06-22T06:02:53.839+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:02:52.716205+00:00 wazuh-manager sshd[3229]: Invalid user rocky from 45.153.34.112 port 50056,,,,ddos,0
2026-06-22T06:02:53.839+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:02:52.880761+00:00 wazuh-manager sshd[3229]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:02:55.841+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:02:55.170443+00:00 wazuh-manager sshd[3229]: Failed password for invalid user rocky from 45.153.34.112 port 50056 ssh2,,,,ddos,0
2026-06-22T06:02:57.843+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:02:56.274274+00:00 wazuh-manager sshd[3231]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:02:57.843+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:02:56.110673+00:00 wazuh-manager sshd[3231]: Invalid user cloud from 45.153.34.112 port 50070,,,,ddos,0
2026-06-22T06:02:59.845+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:02:58.111857+00:00 wazuh-manager sshd[3231]: Failed password for invalid user cloud from 45.153.34.112 port 50070 ssh2,,,,ddos,0
2026-06-22T06:02:59.845+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:02:59.583470+00:00 wazuh-manager sshd[3233]: Invalid user sam from 45.153.34.112 port 50082,,,,ddos,0
2026-06-22T06:02:59.845+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:02:59.749036+00:00 wazuh-manager sshd[3233]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:01.847+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:01.667258+00:00 wazuh-manager sshd[3233]: Failed password for invalid user sam from 45.153.34.112 port 50082 ssh2,,,,ddos,0
2026-06-22T06:03:03.849+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:03.115161+00:00 wazuh-manager sshd[3235]: Invalid user centreon from 45.153.34.112 port 60618,,,,ddos,0
2026-06-22T06:03:03.849+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:03.292958+00:00 wazuh-manager sshd[3235]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:05.851+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:05.758484+00:00 wazuh-manager sshd[3235]: Failed password for invalid user centreon from 45.153.34.112 port 60618 ssh2,,,,ddos,0
2026-06-22T06:03:07.853+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:06.444901+00:00 wazuh-manager sshd[3237]: Invalid user ftpuser from 45.153.34.112 port 60626,,,,ddos,0
2026-06-22T06:03:07.853+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:06.776654+00:00 wazuh-manager sshd[3237]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:09.855+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:08.986454+00:00 wazuh-manager sshd[3237]: Failed password for invalid user ftpuser from 45.153.34.112 port 60626 ssh2,,,,ddos,0
2026-06-22T06:03:09.899+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:09.892521+00:00 wazuh-manager sshd[3240]: Invalid user monitor from 45.153.34.112 port 60628,,,,ddos,0
2026-06-22T06:03:11.857+0000,5551,10,"['pam', 'syslog', 'authentication_failures']",wazuh-manager,,pam,2026-06-22T06:03:10.056795+00:00 wazuh-manager sshd[3240]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:13.859+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:12.150801+00:00 wazuh-manager sshd[3240]: Failed password for invalid user monitor from 45.153.34.112 port 60628 ssh2,,,,ddos,0
2026-06-22T06:03:13.859+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:13.471991+00:00 wazuh-manager sshd[3242]: Invalid user user from 45.153.34.112 port 52606,,,,ddos,0
2026-06-22T06:03:13.859+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:13.648736+00:00 wazuh-manager sshd[3242]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:15.861+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:15.486944+00:00 wazuh-manager sshd[3242]: Failed password for invalid user user from 45.153.34.112 port 52606 ssh2,,,,ddos,0
2026-06-22T06:03:17.863+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:16.963850+00:00 wazuh-manager sshd[3244]: Invalid user pi from 45.153.34.112 port 52622,,,,ddos,0
2026-06-22T06:03:17.863+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:17.127728+00:00 wazuh-manager sshd[3244]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:19.865+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:19.180769+00:00 wazuh-manager sshd[3244]: Failed password for invalid user pi from 45.153.34.112 port 52622 ssh2,,,,ddos,0
2026-06-22T06:03:21.867+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:20.456608+00:00 wazuh-manager sshd[3246]: Invalid user ubuntu from 45.153.34.112 port 52630,,,,ddos,0
2026-06-22T06:03:21.867+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:20.632987+00:00 wazuh-manager sshd[3246]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:23.869+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:22.431172+00:00 wazuh-manager sshd[3246]: Failed password for invalid user ubuntu from 45.153.34.112 port 52630 ssh2,,,,ddos,0
2026-06-22T06:03:23.869+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:23.836343+00:00 wazuh-manager sshd[3250]: Invalid user developer from 45.153.34.112 port 56430,,,,ddos,0
2026-06-22T06:03:25.871+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:24.000799+00:00 wazuh-manager sshd[3250]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:25.898+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:25.878939+00:00 wazuh-manager sshd[3250]: Failed password for invalid user developer from 45.153.34.112 port 56430 ssh2,,,,ddos,0
2026-06-22T06:03:27.873+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:27.439194+00:00 wazuh-manager sshd[3252]: Invalid user dev from 45.153.34.112 port 56444,,,,ddos,0
2026-06-22T06:03:27.873+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:27.617089+00:00 wazuh-manager sshd[3252]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:29.875+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:29.711158+00:00 wazuh-manager sshd[3252]: Failed password for invalid user dev from 45.153.34.112 port 56444 ssh2,,,,ddos,0
2026-06-22T06:03:31.877+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:31.013447+00:00 wazuh-manager sshd[3255]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112  user=root,,,,ddos,0
2026-06-22T06:03:33.878+0000,5760,5,"['syslog', 'sshd', 'authentication_failed']",wazuh-manager,,sshd,2026-06-22T06:03:32.655875+00:00 wazuh-manager sshd[3255]: Failed password for root from 45.153.34.112 port 56456 ssh2,,,,ddos,0
2026-06-22T06:03:35.880+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:34.594251+00:00 wazuh-manager sshd[3257]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112  user=root,,,,ddos,0
2026-06-22T06:03:37.882+0000,5760,5,"['syslog', 'sshd', 'authentication_failed']",wazuh-manager,,sshd,2026-06-22T06:03:36.316835+00:00 wazuh-manager sshd[3257]: Failed password for root from 45.153.34.112 port 43574 ssh2,,,,ddos,0
2026-06-22T06:03:38.968+0000,100002,3,"['nodejs', 'web', 'ddosnodejs', 'http', 'web']",webapp-agent,10.0.0.4,json,"{""timestamp"":""2026-06-22T06:03:37.897Z"",""srcip"":""20.6.131.20"",""method"":""GET"",""url"":""/"",""user_agent"":""curl/8.5.0""}",,,,ddos,0
2026-06-22T06:03:39.885+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:38.996377+00:00 wazuh-manager sshd[3259]: Invalid user zimbra from 45.153.34.112 port 43584,,,,ddos,0
2026-06-22T06:03:39.885+0000,5551,10,"['pam', 'syslog', 'authentication_failures']",wazuh-manager,,pam,2026-06-22T06:03:39.209064+00:00 wazuh-manager sshd[3259]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:40.970+0000,100002,3,"['nodejs', 'web', 'ddosnodejs', 'http', 'web']",webapp-agent,10.0.0.4,json,"{""timestamp"":""2026-06-22T06:03:39.907Z"",""srcip"":""20.6.131.20"",""method"":""GET"",""url"":""/"",""user_agent"":""curl/8.5.0""}",,,,ddos,0
2026-06-22T06:03:41.887+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:41.283087+00:00 wazuh-manager sshd[3259]: Failed password for invalid user zimbra from 45.153.34.112 port 43584 ssh2,,,,ddos,0
2026-06-22T06:03:41.887+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:41.405787+00:00 wazuh-manager sshd[3261]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:41.887+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:41.240624+00:00 wazuh-manager sshd[3261]: Invalid user admin from 45.153.34.112 port 43588,,,,ddos,0
2026-06-22T06:03:43.003+0000,100002,3,"['nodejs', 'web', 'ddosnodejs', 'http', 'web']",webapp-agent,10.0.0.4,json,"{""timestamp"":""2026-06-22T06:03:41.916Z"",""srcip"":""20.6.131.20"",""method"":""GET"",""url"":""/"",""user_agent"":""curl/8.5.0""}",,,,ddos,0
2026-06-22T06:03:44.974+0000,100002,3,"['nodejs', 'web', 'ddosnodejs', 'http', 'web']",webapp-agent,10.0.0.4,json,"{""timestamp"":""2026-06-22T06:03:43.926Z"",""srcip"":""20.6.131.20"",""method"":""GET"",""url"":""/"",""user_agent"":""curl/8.5.0""}",,,,ddos,0
2026-06-22T06:03:45.891+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:44.973939+00:00 wazuh-manager sshd[3263]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112  user=root,,,,ddos,0
2026-06-22T06:03:45.891+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:44.087219+00:00 wazuh-manager sshd[3261]: Failed password for invalid user admin from 45.153.34.112 port 43588 ssh2,,,,ddos,0
2026-06-22T06:03:46.977+0000,100003,8,"['nodejs', 'web', 'ddosddos', 'http_flood']",webapp-agent,10.0.0.4,json,"{""timestamp"":""2026-06-22T06:03:45.936Z"",""srcip"":""20.6.131.20"",""method"":""GET"",""url"":""/"",""user_agent"":""curl/8.5.0""}",,,,ddos,1
2026-06-22T06:03:47.892+0000,5760,5,"['syslog', 'sshd', 'authentication_failed']",wazuh-manager,,sshd,2026-06-22T06:03:46.400728+00:00 wazuh-manager sshd[3263]: Failed password for root from 45.153.34.112 port 43738 ssh2,,,,ddos,0
2026-06-22T06:03:47.892+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:47.062682+00:00 wazuh-manager sshd[3265]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=207.154.250.9 ,,,,ddos,0
2026-06-22T06:03:47.892+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:47.061082+00:00 wazuh-manager sshd[3265]: Invalid user caronte from 207.154.250.9 port 49630,,,,ddos,0
2026-06-22T06:03:49.894+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:48.300055+00:00 wazuh-manager sshd[3267]: Invalid user nexus from 45.153.34.112 port 43752,,,,ddos,0
2026-06-22T06:03:49.894+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:48.475917+00:00 wazuh-manager sshd[3267]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:49.921+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:49.904179+00:00 wazuh-manager sshd[3265]: Failed password for invalid user caronte from 207.154.250.9 port 49630 ssh2,,,,ddos,0
2026-06-22T06:03:51.896+0000,5712,10,"['syslog', 'sshd', 'authentication_failures']",wazuh-manager,,sshd,2026-06-22T06:03:50.784839+00:00 wazuh-manager sshd[3267]: Failed password for invalid user nexus from 45.153.34.112 port 43752 ssh2,,,,ddos,0
2026-06-22T06:03:51.896+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:50.112027+00:00 wazuh-manager sshd[3265]: Disconnected from invalid user caronte 207.154.250.9 port 49630 [preauth],,,,ddos,0
2026-06-22T06:03:51.896+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:51.801950+00:00 wazuh-manager sshd[3269]: Invalid user fastuser from 45.153.34.112 port 43756,,,,ddos,0
2026-06-22T06:03:53.898+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:51.965478+00:00 wazuh-manager sshd[3269]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:55.899+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:54.019634+00:00 wazuh-manager sshd[3269]: Failed password for invalid user fastuser from 45.153.34.112 port 43756 ssh2,,,,ddos,0
2026-06-22T06:03:55.899+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:55.432907+00:00 wazuh-manager sshd[3271]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:55.899+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:55.267483+00:00 wazuh-manager sshd[3271]: Invalid user vagrant from 45.153.34.112 port 54224,,,,ddos,0
2026-06-22T06:03:57.901+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:56.704085+00:00 wazuh-manager sshd[3271]: Failed password for invalid user vagrant from 45.153.34.112 port 54224 ssh2,,,,ddos,0
2026-06-22T06:03:59.903+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:03:58.969609+00:00 wazuh-manager sshd[3273]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:03:59.903+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:03:58.805215+00:00 wazuh-manager sshd[3273]: Invalid user trader from 45.153.34.112 port 54244,,,,ddos,0
2026-06-22T06:04:01.905+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:04:00.652311+00:00 wazuh-manager sshd[3273]: Failed password for invalid user trader from 45.153.34.112 port 54244 ssh2,,,,ddos,0
2026-06-22T06:04:03.907+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:04:02.293137+00:00 wazuh-manager sshd[3275]: Invalid user rajvir from 45.153.34.112 port 54262,,,,ddos,0
2026-06-22T06:04:03.907+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:04:02.457796+00:00 wazuh-manager sshd[3275]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:04:05.909+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:04:04.356299+00:00 wazuh-manager sshd[3275]: Failed password for invalid user rajvir from 45.153.34.112 port 54262 ssh2,,,,ddos,0
2026-06-22T06:04:05.909+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:04:05.685235+00:00 wazuh-manager sshd[3278]: Invalid user odoo18 from 45.153.34.112 port 39722,,,,ddos,0
2026-06-22T06:04:05.909+0000,5551,10,"['pam', 'syslog', 'authentication_failures']",wazuh-manager,,pam,2026-06-22T06:04:05.847791+00:00 wazuh-manager sshd[3278]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:04:07.910+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:04:07.826294+00:00 wazuh-manager sshd[3278]: Failed password for invalid user odoo18 from 45.153.34.112 port 39722 ssh2,,,,ddos,0
2026-06-22T06:04:09.912+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:04:09.200294+00:00 wazuh-manager sshd[3280]: Invalid user xiao from 45.153.34.112 port 39746,,,,ddos,0
2026-06-22T06:04:09.912+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:04:09.515795+00:00 wazuh-manager sshd[3280]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:04:11.914+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:04:11.042738+00:00 wazuh-manager sshd[3280]: Failed password for invalid user xiao from 45.153.34.112 port 39746 ssh2,,,,ddos,0
2026-06-22T06:04:13.916+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:04:13.015986+00:00 wazuh-manager sshd[3283]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112  user=root,,,,ddos,0
2026-06-22T06:04:15.918+0000,5760,5,"['syslog', 'sshd', 'authentication_failed']",wazuh-manager,,sshd,2026-06-22T06:04:15.090150+00:00 wazuh-manager sshd[3283]: Failed password for root from 45.153.34.112 port 35142 ssh2,,,,ddos,0
2026-06-22T06:04:17.920+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:04:16.466457+00:00 wazuh-manager sshd[3285]: Invalid user reza from 45.153.34.112 port 35144,,,,ddos,0
2026-06-22T06:04:17.920+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:04:16.642675+00:00 wazuh-manager sshd[3285]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:04:19.922+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:04:18.796932+00:00 wazuh-manager sshd[3285]: Failed password for invalid user reza from 45.153.34.112 port 35144 ssh2,,,,ddos,0
2026-06-22T06:04:21.924+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:04:20.030049+00:00 wazuh-manager sshd[3287]: Invalid user ducc0x from 45.153.34.112 port 35152,,,,ddos,0
2026-06-22T06:04:21.924+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:04:20.206119+00:00 wazuh-manager sshd[3287]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
2026-06-22T06:04:21.924+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:04:21.908855+00:00 wazuh-manager sshd[3287]: Failed password for invalid user ducc0x from 45.153.34.112 port 35152 ssh2,,,,ddos,0
2026-06-22T06:04:23.936+0000,5710,5,"['syslog', 'sshd', 'authentication_failed', 'invalid_login']",wazuh-manager,,sshd,2026-06-22T06:04:23.417982+00:00 wazuh-manager sshd[3289]: Invalid user user2 from 45.153.34.112 port 41036,,,,ddos,0
2026-06-22T06:04:23.936+0000,5503,5,"['pam', 'syslog', 'authentication_failed']",wazuh-manager,,pam,2026-06-22T06:04:23.725578+00:00 wazuh-manager sshd[3289]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.153.34.112 ,,,,ddos,0
